default,revolving_utilization,age,times_30_59_days_late,debt_ratio,monthly_income,num_open_credit_lines,times_90_plus_days_late,num_real_estate_loans,times_60_89_days_late,num_dependents
0,0.3664,43,0,0.1499,11910,11,0,1,0,2
0,0.2072,33,0,0.1739,4037,7,0,0,0,0
0,0.1361,25,0,0.2297,1685,7,0,2,0,2
0,0.2422,47,0,0.1505,8020,7,0,0,0,0
0,0.3222,35,1,0.7379,7749,8,0,0,0,0
0,0.4455,27,0,0.5717,5204,10,0,0,0,0
0,0.1858,37,0,0.1821,4048,2,0,1,0,0
0,0.0971,32,3,0.0001,10612,7,1,1,1,1
0,0.4167,65,0,0.6936,2233,9,0,1,0,0
0,0.0931,55,0,0.0398,2646,6,0,2,0,2
0,0.2104,44,1,0.0841,2194,9,0,1,0,0
0,0.4261,62,2,0.0496,5260,5,0,0,0,1
0,0.8694,45,0,0.0595,2058,7,0,1,0,0
1,0.074,34,1,0.4872,2842,5,1,2,1,0
0,0.1668,63,0,0.2599,2794,7,0,0,0,0
0,0.0274,51,0,0.9377,3989,8,0,2,0,2
0,0.3306,32,0,0.079,1495,11,0,2,1,1
0,0.3126,42,1,0.1994,5269,8,1,1,1,1
1,0.6568,34,2,1.1373,13330,8,1,2,1,0
0,0.1001,28,0,0.5254,5477,4,1,1,1,2
0,0.3906,56,1,0.3913,16866,9,0,2,1,1
0,0.6654,67,1,0.0628,14288,6,0,1,0,0
0,0.0989,28,0,0.4401,9156,9,0,4,0,1
0,0.0574,51,0,0.1281,5217,10,0,0,0,0
0,0.5017,37,0,0.2268,5004,6,0,1,0,0
0,0.065,39,0,0.2818,9054,4,0,1,0,0
0,0.2112,37,0,0.282,3592,8,0,1,0,1
0,0.2214,34,0,0.389,1090,4,0,1,0,1
0,0.2401,45,0,0.3251,7285,14,0,0,0,1
0,0.3828,35,0,0.0212,1988,6,0,0,0,0
0,0.0662,48,0,0.1834,2276,7,0,1,0,1
0,0.2988,44,2,0.3272,4915,3,1,1,1,1
0,0.507,42,1,0.1053,4554,7,0,0,1,1
0,0.5795,34,0,0.1127,1588,10,0,0,0,1
0,0.0625,38,0,0.0399,5610,9,1,2,0,0
0,0.0927,54,0,0.1627,10645,7,0,2,0,0
0,0.1474,51,0,1.299,1992,8,0,1,0,0
0,0.3184,33,0,0.1008,13602,7,0,2,0,0
0,0.1406,46,1,0.2274,1410,3,0,1,0,1
0,0.429,54,0,0.4079,26738,3,0,1,0,0
0,0.2715,24,0,0.0041,3536,12,0,3,0,1
0,0.1019,51,1,0.6921,5521,4,0,2,0,0
0,0.17,37,0,0.1466,1081,10,0,1,0,1
0,0.7191,51,0,0.61,4676,3,0,4,0,0
0,0.1904,35,0,0.0119,5900,9,0,1,0,0
0,0.1831,23,0,0.0472,4587,12,0,1,0,2
0,0.5949,25,0,0.1168,3132,7,0,0,0,0
0,0.4518,45,0,0.1271,2304,7,0,2,0,1
0,0.3375,48,0,0.5648,12141,7,0,1,0,4
0,0.6849,34,0,0.0034,5037,17,0,1,0,1
0,0.0805,52,0,0.3074,16858,6,0,1,0,2
0,0.3407,25,1,0.0422,3225,6,1,2,1,1
0,0.3137,44,0,0.5198,3470,11,0,2,0,0
0,0.168,30,0,0.4523,9437,6,0,0,0,0
0,0.2867,37,0,0.2079,1341,8,0,1,0,1
0,0.2183,45,0,0.0717,1861,10,0,0,0,0
1,0.6436,34,5,0.3019,11825,11,1,0,2,1
0,0.3551,40,0,0.051,1924,7,0,1,0,0
0,0.4605,57,0,0.0632,1146,10,0,2,0,1
0,0.1467,38,0,0.2956,21912,7,0,1,0,0
1,0.2241,55,0,1.4209,1611,4,0,0,0,1
0,0.5311,31,0,0.6651,5694,9,0,1,0,2
0,0.1052,51,0,0.2698,5194,11,0,0,0,0
0,0.1709,62,0,0.232,1000,9,0,1,0,2
0,0.08,21,0,1.9285,3968,9,0,0,0,0
0,0.1428,35,0,0.2378,7035,4,0,1,0,1
0,0.4152,51,0,0.1635,6525,2,0,2,0,1
0,0.3873,42,0,0.7209,10125,9,0,1,0,2
0,0.314,49,2,0.08,3604,12,0,1,1,0
0,0.2772,37,0,0.0308,8690,9,0,0,0,0
0,0.3363,46,0,0.3016,2831,6,0,0,0,0
0,0.2578,43,0,0.0302,1590,8,0,2,0,0
0,0.2246,59,0,0.1401,1740,9,0,1,0,3
0,0.3705,48,0,0.1653,1525,7,0,0,0,2
0,0.4301,49,0,0.2379,11022,14,0,0,0,0
0,0.2333,40,0,1.436,1463,6,0,1,0,0
0,0.2918,39,2,0.0749,6119,15,0,3,1,0
0,0.3723,39,0,0.1414,3972,10,0,0,0,0
0,0.1269,49,0,0.0426,4527,10,0,1,0,1
0,0.2012,39,0,0.2807,14630,9,0,2,0,0
0,0.2918,48,0,0.3902,3460,7,0,0,0,1
0,0.1809,69,0,0.1974,8016,11,0,0,0,1
0,0.0689,55,0,0.0846,5064,7,0,0,0,1
0,0.3507,41,0,0.291,4351,12,1,3,0,0
0,0.2607,59,0,0.2324,30945,13,0,4,0,0
0,0.1154,40,0,0.0563,1551,3,0,1,0,3
0,0.1656,21,0,0.1561,13784,7,0,0,0,1
0,0.4465,32,0,0.1714,8309,10,0,0,0,0
1,0.2082,22,0,1.2157,3348,7,0,3,0,0
0,0.031,40,0,0.5677,18096,7,0,0,0,1
0,0.276,45,0,0.3977,1120,16,0,0,0,1
0,0.2083,65,0,0.6589,3237,8,0,1,0,0
0,0.0336,48,0,0.399,1869,9,0,0,0,2
0,0.1606,42,0,0.7012,6834,9,0,0,0,2
0,0.0918,54,0,0.0168,2017,13,0,0,0,0
0,0.1288,21,0,0.1827,6949,8,0,2,0,1
0,0.1099,47,2,0.4122,4233,4,0,2,1,0
0,0.2183,54,0,0.2626,3349,7,0,0,0,2
0,0.6059,27,1,0.0578,6707,9,1,2,1,1
0,0.3456,58,0,0.1249,3964,8,0,0,0,2
0,0.1294,49,0,0.1147,2057,6,0,1,0,0
0,0.0914,40,0,0.0909,46216,3,1,3,0,0
0,0.0946,52,0,0.1261,3328,9,0,1,0,2
0,0.1666,72,0,0.217,1000,6,0,1,0,1
0,0.1141,47,0,0.579,2505,6,0,1,0,0
0,0.0865,47,0,0.4065,1783,8,0,0,0,0
0,0.1916,39,1,0.541,9517,2,0,1,0,1
0,0.1266,34,0,0.6452,6357,7,0,2,0,1
0,0.0808,54,0,0.1614,6761,3,0,1,0,0
1,0.657,34,0,0.1274,3655,8,0,4,0,2
0,0.0539,45,0,0.0178,3930,5,0,1,0,0
0,0.1024,39,0,0.7999,3652,7,0,1,0,2
0,0.1159,50,0,0.0204,4605,9,0,1,0,0
0,0.1109,49,0,0.4054,9587,9,0,0,0,1
0,0.1284,57,0,0.1425,6430,12,0,0,0,0
0,0.2305,38,0,0.8915,7332,8,0,3,0,1
0,0.0633,41,0,0.1632,7329,5,0,0,0,1
0,0.3554,33,0,0.5088,9972,11,0,0,0,0
0,0.1818,39,0,0.0997,6188,7,1,1,0,1
0,0.066,49,0,0.1066,6549,5,0,1,0,0
0,0.3046,54,0,0.2715,12721,10,0,0,0,0
0,0.3181,33,0,1.8618,2886,6,0,0,0,1
0,0.286,55,0,0.2187,2478,3,0,1,0,1
0,0.3187,61,1,0.8261,1903,7,1,3,1,1
0,0.2732,49,0,0.4629,5689,14,0,1,0,0
0,0.0211,67,0,0.4767,1115,7,0,1,0,1
0,0.1281,35,1,0.1718,7113,10,0,2,0,1
0,0.5265,30,1,0.1466,4503,3,0,1,1,1
0,0.3161,23,0,0.0639,12181,9,0,2,0,2
0,0.3302,62,0,0.9968,2871,4,0,1,0,1
0,0.3473,52,0,0.9611,4176,8,0,1,0,1
0,0.2523,44,0,0.4124,12061,6,0,1,0,1
0,0.132,48,3,0.1054,14861,3,0,1,1,0
0,0.0497,31,0,0.0844,2852,6,0,0,0,0
1,0.373,74,0,1.3425,5684,10,0,3,0,1
0,0.2176,46,0,0.0207,6220,8,0,1,0,0
0,0.3465,46,1,0.5565,6627,9,0,0,0,1
0,0.5341,53,0,0.1318,3983,8,0,2,0,1
0,0.4641,50,3,0.1628,13699,9,1,1,1,0
0,0.0611,47,0,0.5351,1083,9,0,1,0,2
0,0.4713,35,1,0.0285,3509,10,0,2,1,0
0,0.0824,50,0,0.1312,7032,3,0,0,0,1
0,0.2277,67,0,0.9111,7085,9,0,0,0,1
0,0.5006,61,0,0.3603,14504,8,0,0,0,3
0,0.5003,64,0,0.4219,12817,10,0,1,0,1
0,0.1241,38,0,0.425,3911,9,0,0,1,0
0,0.0725,33,0,0.0187,13903,10,0,2,0,0
0,0.7042,43,0,0.0681,2776,5,0,0,0,0
0,0.1806,45,0,0.2027,10349,7,0,0,0,0
0,0.5378,58,2,0.1377,20919,8,0,0,1,0
0,0.3481,24,0,0.1588,12990,4,0,1,0,1
0,0.0067,63,0,0.4562,5348,11,0,0,0,0
0,0.478,43,1,0.0044,3769,3,0,2,0,0
0,0.1995,39,0,0.3241,1446,15,0,0,0,2
0,0.2292,32,0,0.0,6300,9,0,0,0,0
0,0.2025,25,0,0.0195,2013,6,0,0,0,0
0,0.2387,54,1,0.1574,2605,13,0,2,0,0
0,0.1258,45,0,0.5516,1895,13,1,0,0,3
0,0.5416,29,0,0.047,3400,7,0,1,0,2
0,0.536,29,0,0.2426,4806,8,0,0,0,2
0,0.3876,40,3,0.3404,6117,5,0,0,2,1
0,0.377,65,0,0.0782,3039,5,0,1,0,0
0,0.2014,41,0,0.2154,11561,13,0,0,0,0
0,0.6024,26,0,0.7271,4160,7,0,2,0,1
0,0.1379,42,2,0.2154,2617,9,0,0,1,0
0,0.3658,41,0,0.0514,5890,6,0,2,0,1
0,0.3096,21,1,0.2965,23643,8,0,0,1,0
0,0.2956,44,0,0.2691,6426,6,0,1,0,0
0,0.1151,42,3,0.0082,3676,13,1,1,1,0
0,0.3564,53,0,0.0285,1448,6,0,1,0,1
0,0.1829,67,0,0.0512,4123,7,0,0,0,1
0,0.4068,58,0,0.044,5930,10,0,0,0,0
0,0.293,41,0,0.0901,3604,6,0,2,0,0
1,0.251,31,1,0.1816,1296,9,0,1,0,2
0,0.3782,75,0,0.1394,2488,9,0,0,0,1
0,0.2463,45,1,0.664,15734,4,0,0,1,1
1,0.1194,45,0,0.2841,15478,4,0,1,0,0
0,0.328,44,0,0.6266,2417,10,0,1,0,1
1,0.2059,47,5,0.2246,8418,12,2,0,3,0
0,0.3845,43,0,0.0283,1914,13,0,1,0,1
0,0.2755,38,0,0.1867,15115,8,0,1,0,0
0,0.2072,38,0,0.5178,5980,12,0,3,0,1
0,0.2101,44,0,0.0647,10506,9,0,2,0,0
0,0.6164,38,3,0.0287,1246,6,0,2,1,1
0,0.0975,36,0,0.1199,8451,9,0,2,0,2
0,0.4618,46,0,0.1477,4884,5,0,1,0,2
0,0.3054,41,0,0.1097,9716,12,0,1,0,2
0,0.1458,63,0,0.0436,10217,9,0,1,0,1
0,0.1195,21,0,0.0866,5180,14,1,0,0,0
0,0.2249,58,0,0.344,3039,9,0,1,0,0
0,0.6564,59,0,0.1463,9170,5,0,2,0,0
0,0.1023,21,1,0.3003,4683,6,0,2,0,1
0,0.1416,40,1,0.2306,2444,5,0,1,0,2
0,0.6456,40,0,0.2389,2354,4,0,0,0,0
0,0.4029,28,1,0.0857,1507,5,0,1,0,3
1,0.0808,35,0,0.2212,3267,6,0,0,1,1
0,0.4087,31,0,0.0072,11874,11,0,0,0,2
0,0.2609,66,0,0.1696,5666,6,0,1,0,1
0,0.3604,56,0,0.255,3216,5,1,1,1,1
0,0.1085,60,1,0.0603,9357,9,0,1,0,0
0,0.0839,53,2,0.0889,2525,6,0,0,0,0
0,0.3316,31,0,0.0744,5304,9,0,1,0,3
0,0.058,38,0,0.022,4256,15,0,0,0,3
0,0.5285,50,0,0.1282,9166,8,0,2,0,6
1,0.5439,30,0,1.1585,1391,5,0,5,1,0
0,0.1381,53,0,0.131,2489,7,0,2,0,0
0,0.1092,42,0,0.1852,1325,10,0,0,0,0
0,0.2125,40,0,0.3176,3993,9,0,0,0,0
0,0.3416,53,0,0.3137,12953,10,0,0,0,1
0,0.1216,50,0,0.8981,3280,7,0,1,0,0
0,0.2247,40,0,0.5847,3266,9,0,0,0,0
0,0.2425,58,0,0.4739,9871,8,0,0,0,1
0,0.1954,32,1,0.9086,11554,10,0,3,0,1
0,0.2425,52,0,0.0787,4578,14,0,2,0,1
0,0.3726,52,0,0.288,8499,4,0,1,0,0
0,0.1631,41,0,0.6546,2076,9,0,0,0,2
0,0.2107,48,0,0.2936,14799,11,0,0,0,1
0,0.2585,29,0,1.1372,27418,10,0,2,0,0
0,0.2773,56,0,0.0317,7457,7,0,2,0,0
0,0.211,42,0,0.1736,1000,6,0,0,0,0
0,0.5131,38,0,1.1364,3144,7,0,1,0,2
0,0.2048,57,0,0.1432,8024,9,0,1,0,0
0,0.3507,36,0,0.4036,3508,8,0,2,0,1
0,0.3714,28,0,0.0093,13599,12,0,2,0,2
0,0.0681,26,0,0.3561,7867,9,0,2,0,0
0,0.2407,52,0,0.8183,2792,7,0,1,0,1
0,0.2444,29,0,0.1447,5043,6,0,1,0,3
0,0.5465,66,0,0.0065,2404,9,0,2,0,2
0,0.0928,21,0,0.0085,4246,9,0,1,0,0
0,0.1568,65,1,0.6678,3153,8,0,0,0,1
0,0.3618,47,2,0.3846,12579,4,1,0,1,1
0,0.4724,43,2,0.0338,26710,4,0,0,1,1
0,0.1525,38,3,0.0168,1564,6,0,0,0,0
0,0.1302,49,1,0.4902,1055,8,0,0,0,0
0,0.3389,44,0,0.498,4039,3,0,0,0,2
0,0.3461,58,0,0.0385,1458,5,0,1,0,0
0,0.2584,46,0,0.1077,5099,8,0,1,0,1
0,0.0651,46,0,0.4543,8947,6,0,0,0,0
0,0.3716,40,0,0.2236,16241,7,0,1,0,1
0,0.1355,44,0,0.9411,5773,6,0,1,0,1
0,0.0914,48,0,0.1968,4211,8,0,1,0,2
1,0.6388,24,0,0.339,1009,8,0,1,0,0
0,0.3657,28,0,0.2139,5018,10,0,0,0,2
0,0.3278,53,0,0.8592,5203,9,0,0,0,1
0,0.447,47,0,0.1526,8194,16,0,1,0,0
0,0.2602,42,0,0.0783,2788,10,0,0,0,0
0,0.2294,45,0,0.1186,3470,6,0,1,0,2
0,0.179,49,1,0.5747,1506,8,1,0,1,0
0,0.2231,38,0,0.2067,1000,5,0,1,0,0
0,0.1196,35,0,0.1312,2024,9,0,1,0,1
0,0.4744,47,1,0.2357,1399,10,1,1,0,1
0,0.3257,33,0,0.0429,6434,11,0,2,0,0
0,0.3927,49,0,0.0016,3247,7,0,1,0,0
1,0.4758,24,0,0.0988,3195,4,0,0,0,3
0,0.2377,57,0,0.2787,2236,5,0,0,0,2
1,0.1405,50,0,0.3731,1000,6,0,1,0,1
0,0.2785,48,0,0.5257,16426,14,0,2,0,0
0,0.1264,56,1,0.7838,2207,10,0,0,0,0
0,0.3744,64,0,0.1594,3533,8,0,3,0,1
0,0.4226,57,0,0.4047,1534,9,0,2,0,0
0,0.351,22,0,0.0233,10695,7,0,1,0,2
0,0.4676,29,0,0.0178,5512,14,0,0,0,0
0,0.196,37,0,0.04,2537,9,0,0,0,0
1,0.2733,45,1,0.1786,3591,5,0,1,1,1
0,0.3426,51,0,0.0712,18817,9,0,1,0,2
0,0.1548,36,0,0.1015,4636,6,0,0,0,1
0,0.4863,47,0,0.3131,4249,8,0,0,0,0
0,0.3794,35,1,0.1332,2314,9,0,0,1,0
0,0.574,37,0,0.2445,1079,9,0,1,1,0
0,0.1359,28,0,0.1595,4324,6,0,0,0,0
0,0.4389,33,0,0.0555,6376,5,0,0,0,1
0,0.1973,28,0,0.0231,11845,20,0,0,0,2
1,0.4254,33,1,0.0808,1000,4,1,0,1,1
0,0.3798,57,0,0.0178,1998,6,0,3,0,0
0,0.1623,33,0,0.2892,3088,8,0,0,0,2
0,0.1159,76,0,0.4765,4901,3,0,1,0,0
1,0.3421,50,0,0.1245,4376,6,0,0,0,1
0,0.0717,47,0,0.1469,4458,8,0,1,0,0
0,0.1743,34,0,0.5082,6812,8,0,0,0,0
0,0.3346,53,0,0.0755,2385,5,0,0,0,1
0,0.1063,38,1,0.0381,10376,9,0,1,0,1
0,0.007,46,2,0.2086,6951,5,1,3,1,1
0,0.2263,75,0,0.3117,3805,8,0,0,0,1
0,0.3646,43,0,0.2746,17689,4,0,0,0,0
0,0.5967,58,1,0.3754,17070,9,0,2,0,0
0,0.2533,36,0,0.0175,10366,8,0,0,0,0
0,0.1926,44,0,0.1677,1000,9,0,1,0,0
0,0.1796,66,0,0.0818,17381,8,0,0,0,2
0,0.1116,37,2,0.427,9281,9,0,2,1,0
0,0.1129,66,0,0.6184,24468,9,0,2,0,1
1,0.3192,53,0,0.0991,13226,14,0,2,0,0
0,0.2735,38,0,0.03,17373,11,0,1,0,3
0,0.585,52,0,0.0877,9926,10,1,0,0,2
0,0.453,56,1,0.0329,14457,7,0,2,0,0
0,0.111,52,0,0.1168,24228,11,0,2,0,0
0,0.4761,26,0,0.2318,5844,8,0,0,0,1
1,0.7315,36,0,1.0912,1397,8,0,0,0,1
0,0.42,42,0,0.1529,3843,8,0,2,0,0
0,0.6817,44,0,0.0746,6714,6,0,2,0,0
0,0.1096,52,3,0.0547,5218,11,0,2,1,1
1,0.4201,47,0,0.057,1813,6,1,0,1,3
0,0.3869,28,0,0.0642,1332,8,0,1,0,1
0,0.3872,49,0,0.431,2716,9,0,2,0,0
0,0.4752,52,0,0.0189,9378,6,0,2,0,1
0,0.5123,51,0,1.786,17400,6,0,1,0,0
0,0.141,57,0,0.2219,10231,10,0,0,0,0
0,0.2565,55,0,0.2358,11452,11,0,0,0,0
0,0.5085,50,0,0.1327,4607,9,0,3,0,1
0,0.1548,44,0,0.3516,1219,10,0,3,0,0
0,0.1838,25,1,0.1913,3414,4,0,0,1,0
0,0.3443,50,0,0.1197,3995,5,0,2,0,1
0,0.4165,47,0,0.0924,3302,7,0,1,0,1
0,0.1991,48,0,0.7797,5134,9,0,1,0,0
0,0.0627,29,0,0.1032,6996,8,0,0,0,0
0,0.2102,32,0,0.172,9724,5,0,2,0,0
0,0.2958,57,0,0.1294,3934,11,0,0,0,0
0,0.0441,44,1,0.027,1071,7,0,1,0,2
0,0.2744,53,0,0.0617,3339,6,0,0,0,0
0,0.0786,45,0,0.063,5089,6,0,2,0,1
0,0.1977,45,0,0.3549,13072,11,0,2,0,1
0,0.1844,56,0,0.1566,3120,9,0,0,0,0
0,0.4818,38,0,0.4569,7405,9,0,1,0,1
0,0.5339,46,2,0.3703,6198,13,0,1,0,0
0,0.0865,39,0,0.064,5090,4,0,0,0,0
0,0.1478,39,0,0.2483,10346,11,0,1,0,0
0,0.2163,41,0,0.4075,2896,15,0,0,0,1
0,0.1047,47,0,0.3008,3102,13,0,3,0,1
0,0.1506,39,1,0.2749,4868,11,0,1,0,1
1,0.4454,60,0,0.4037,2945,9,0,3,0,2
0,0.517,34,0,0.0175,7379,4,0,0,0,2
0,0.1987,42,0,0.3944,2777,11,0,3,0,1
0,0.099,39,0,0.0955,5890,10,0,1,0,1
0,0.3331,62,2,0.2545,4536,5,0,1,1,0
0,0.2412,47,0,0.0832,5836,9,0,0,0,1
0,0.3052,57,0,0.5476,3402,7,0,0,0,2
0,0.2761,27,0,0.1965,3747,8,1,3,1,1
0,0.2391,48,0,0.309,5307,4,0,4,0,0
0,0.5426,55,0,0.4741,5777,5,0,3,0,1
0,0.2565,45,0,0.677,4898,7,0,0,0,0
0,0.1939,57,0,0.3951,19231,9,0,0,0,0
0,0.2425,38,0,0.0483,2224,9,0,1,0,1
0,0.111,61,0,0.5783,4668,4,0,1,0,0
0,0.589,72,0,0.2892,1395,7,0,1,0,1
0,0.3712,40,0,0.2821,6618,6,0,1,0,1
0,0.2171,39,0,0.7628,2013,12,0,0,0,0
0,0.1963,62,0,0.0858,3933,9,0,0,0,1
0,0.316,63,0,0.0822,3649,10,0,2,0,1
0,0.286,38,0,0.216,6153,10,1,0,0,0
0,0.1417,39,0,0.4169,3158,9,0,1,0,0
0,0.0842,41,0,0.1778,3052,8,0,4,0,1
0,0.2375,28,0,0.3014,15501,10,0,3,0,0
0,0.109,33,0,0.1807,6171,7,0,1,0,0
0,0.1013,32,0,0.2828,3137,10,0,0,0,0
0,0.5589,35,0,0.5182,4021,11,0,2,0,1
0,0.145,44,0,0.0597,18329,9,0,1,1,0
0,0.2788,47,0,0.3566,4071,13,0,0,0,0
0,0.1591,63,0,0.4645,2831,5,0,1,0,0
0,0.5048,33,0,0.1778,2841,6,0,0,0,0
0,0.1091,56,0,0.1171,3167,8,0,1,0,1
0,0.192,42,0,0.0041,3054,7,0,3,1,2
0,0.4478,44,0,0.4785,1765,10,0,0,0,2
0,0.3586,53,0,0.1192,1999,3,0,1,0,1
0,0.2719,31,0,0.1326,2531,6,1,2,0,1
0,0.321,49,0,0.1228,7889,6,0,2,0,1
0,0.1925,46,0,0.2072,3622,10,0,1,0,1
0,0.204,50,0,0.3637,4164,10,0,1,0,1
0,0.6255,48,0,0.4433,13576,9,0,0,0,1
0,0.2257,74,0,0.1496,13849,4,0,2,0,1
0,0.4594,37,0,0.3264,3921,9,0,0,0,0
0,0.102,38,0,0.3826,2967,5,0,0,0,0
0,0.2822,37,0,0.1057,2461,9,0,0,0,2
0,0.3512,38,0,0.0305,8554,3,0,0,0,0
0,0.2138,37,0,0.6752,4172,15,0,2,0,1
0,0.1137,59,0,0.3391,3607,2,0,0,0,0
0,0.4078,62,1,0.3133,2563,5,0,3,0,1
0,0.2519,38,0,0.0182,2655,9,0,2,0,4
0,0.198,35,1,0.5109,6348,7,0,1,0,0
0,0.3706,50,0,0.2505,1715,7,0,1,0,2
0,0.3983,38,0,0.5649,10893,8,0,2,0,2
1,0.3783,52,0,1.1014,3206,4,0,0,0,2
0,0.2768,47,0,0.9447,4360,9,0,2,0,1
0,0.1996,26,0,0.5816,1686,10,0,1,0,0
0,0.1236,63,0,0.0033,4866,6,0,2,0,1
0,0.3043,66,0,0.6508,3779,8,0,0,0,2
0,0.5792,37,0,0.0234,4721,10,0,3,0,0
0,0.0316,40,3,0.5715,15952,9,0,0,2,0
0,0.1938,48,0,0.0986,5665,7,0,1,0,1
0,0.2414,49,0,0.2825,2602,9,1,2,0,1
0,0.1235,52,0,0.0116,2782,8,0,0,0,1
0,0.4422,69,0,0.4424,7911,11,0,2,0,1
0,0.3543,42,0,0.0355,13890,12,0,1,0,0
0,0.0484,35,0,0.1586,6158,7,0,0,0,2
0,0.326,28,0,0.5102,8526,10,0,1,0,0
0,0.0765,36,0,0.3566,8004,9,0,1,0,0
0,0.4136,44,0,0.0018,15294,9,0,0,0,0
0,0.4332,66,0,0.1548,1033,7,0,0,0,0
0,0.1921,38,1,0.0128,8381,4,0,0,0,1
0,0.7132,47,0,0.3358,10796,10,0,0,0,0
0,0.5159,44,0,1.0416,1684,5,0,1,0,0
0,0.6471,59,0,0.3195,2419,9,0,2,0,0
0,0.4847,75,0,0.0762,2488,7,0,2,0,0
0,0.2281,38,0,0.1317,2743,11,0,1,0,1
1,0.0503,39,1,1.1272,3343,12,0,2,0,0
0,0.2585,57,0,0.0761,5967,8,0,0,0,0
0,0.2703,53,0,0.2473,9823,7,0,2,0,0
0,0.1881,67,0,0.1535,11673,5,0,0,0,1
0,0.0537,52,0,0.4387,2514,8,1,1,0,1
0,0.1207,40,1,0.6061,2500,7,0,0,0,1
0,0.0529,52,0,0.125,14082,10,0,0,0,0
0,0.2591,58,1,0.324,8245,3,0,0,1,0
0,0.3016,54,0,0.2389,5251,7,0,2,0,1
0,0.4761,51,3,0.0979,7177,9,1,1,1,2
0,0.2385,57,0,0.0952,4798,11,0,3,0,1
0,0.4045,59,0,0.2321,7477,4,0,1,0,0
0,0.5125,61,0,0.0502,3756,3,0,0,0,0
1,0.4237,52,5,0.4995,6093,7,0,0,3,0
0,0.2527,42,0,0.0215,1467,9,0,2,0,0
0,0.4454,46,0,0.0298,2834,12,0,0,0,0
0,0.2331,59,0,0.1257,2859,9,0,2,0,2
0,0.7493,35,0,0.0377,3642,16,0,1,0,2
1,0.3193,49,1,0.1937,2342,7,1,0,1,0
0,0.3152,40,0,0.1531,3207,10,0,3,0,1
0,0.185,45,0,0.3838,1463,8,0,1,0,0
0,0.2758,60,0,0.9173,7623,7,0,3,0,1
0,0.2081,47,0,0.4202,4600,10,0,0,0,0
0,0.0776,45,0,0.0593,1256,7,0,1,0,0
1,0.0764,28,0,0.8224,2520,9,0,1,0,0
0,0.3479,53,0,0.1493,6433,7,0,0,0,0
0,0.3369,52,0,0.1928,3183,8,1,0,0,0
0,0.0898,70,0,0.1642,2814,9,0,0,0,2
0,0.4886,41,0,0.0988,4630,9,0,1,0,0
1,0.2707,47,0,0.6763,6469,4,0,0,0,1
0,0.3081,47,0,0.1211,1557,5,0,1,0,4
0,0.5628,63,0,0.2592,7631,9,0,1,0,2
0,0.209,43,0,0.0823,2590,8,0,2,0,2
0,0.3049,48,0,0.4789,4844,9,0,1,0,1
0,0.4182,52,0,0.4464,4777,3,0,0,0,0
0,0.3426,47,0,0.1054,3223,5,0,2,0,1
0,0.3012,39,0,0.3433,2166,8,0,0,0,0
0,0.3773,47,0,0.3651,3910,4,0,0,0,0
0,0.0504,57,0,0.248,18038,5,0,2,0,3
0,0.388,32,0,0.2753,1653,4,0,2,0,2
0,0.1628,46,1,0.2563,19031,13,0,0,0,2
0,0.4501,36,1,0.0256,3992,9,0,0,1,1
1,0.076,59,0,0.3328,5055,9,0,0,0,0
0,0.2142,26,0,0.1903,2060,5,0,0,0,1
0,0.5499,38,0,0.1731,2651,7,0,2,0,2
0,0.0912,49,0,0.5898,3286,5,0,2,0,2
0,0.1836,63,1,0.0071,2129,14,0,1,0,0
0,0.1283,44,0,0.0868,4158,8,0,0,0,2
0,0.4125,38,0,0.0388,3548,8,0,1,0,0
0,0.359,67,0,0.0108,21603,6,0,1,0,0
0,0.397,27,0,0.0968,1933,6,1,1,0,1
0,0.6209,21,0,1.339,5335,7,0,0,0,0
0,0.1837,50,0,0.0945,5992,9,0,0,0,4
0,0.2681,38,0,0.3269,2087,2,0,3,0,0
0,0.4566,32,0,0.0378,8513,12,0,0,0,2
0,0.1754,53,0,0.2763,3573,8,0,2,0,0
0,0.1533,47,0,1.2497,1000,6,0,2,0,0
0,0.5388,38,0,0.1035,8332,9,0,1,0,1
0,0.3321,29,0,0.5653,2011,14,0,2,0,2
1,0.4325,55,0,1.8061,2125,5,1,0,0,1
0,0.2043,52,0,0.2664,8521,3,0,0,0,2
0,0.2579,43,0,0.1111,3722,5,0,2,0,1
0,0.1645,67,0,0.3358,10241,12,0,1,0,0
0,0.249,32,0,0.559,12940,7,0,2,0,0
1,0.1161,26,0,0.0564,2933,3,0,2,0,0
0,0.1246,36,0,0.1807,9270,11,0,0,0,0
0,0.6273,44,0,0.1153,2685,6,0,2,0,0
0,0.5767,47,2,0.1,29333,9,0,1,1,1
0,0.2131,42,0,0.5916,2823,4,0,0,0,0
1,0.1684,49,1,0.1643,11168,6,1,0,0,0
0,0.5544,29,0,0.1242,9653,7,0,2,0,2
0,0.2271,62,0,0.2775,6328,10,0,1,0,1
0,0.3757,44,0,0.0743,2874,6,0,0,0,0
0,0.4404,58,0,0.0784,4354,6,0,2,0,1
0,0.5318,49,0,0.2204,1000,8,0,4,0,0
0,0.3155,50,0,0.1579,5881,9,0,2,0,1
0,0.0548,51,0,0.1049,6500,7,0,2,0,0
1,0.2374,50,3,0.0166,5468,7,1,1,1,0
0,0.2275,52,1,0.2207,1000,15,0,1,0,0
0,0.1272,60,0,0.5088,1785,12,0,0,0,1
0,0.2687,47,0,0.5719,2701,4,0,0,0,0
